target_acc,asm_acc
PDT002275286.1,GCA_040931925.1
PDT002286847.1,
PDT002286486.1,
PDT002286836.1,
PDT002339236.1,
PDT002339820.1,
PDT000106408.2,GCA_001549675.1
PDT000371590.2,GCA_003427115.1
PDT000371432.2,GCA_003423005.1
PDT000371265.2,GCA_003419585.1
PDT001714300.1,
PDT001715098.1,
PDT000132930.2,GCA_900081195.1
PDT000132814.2,GCA_900082685.1
PDT001715401.1,GCA_033781195.1
PDT001712279.1,GCA_032227345.1
PDT001715518.1,GCA_033779335.1
PDT001713882.1,
PDT001711931.1,
PDT001712295.1,GCA_033839085.1
PDT000080390.2,GCA_001235385.1
PDT001545868.1,GCA_027294695.1
PDT001546063.1,GCA_027289765.1
PDT001532646.1,GCA_027127655.1
PDT001532888.1,
PDT001541570.1,GCA_027209805.1
PDT001452754.1,GCA_025697145.1
PDT001554906.1,GCA_027508285.1
PDT001511688.1,GCA_026630575.1
PDT001645922.1,
PDT001646302.1,
PDT001521703.1,GCA_026825675.1
PDT001595973.1,
PDT001567474.1,
PDT001540680.1,GCA_027198905.1
PDT000358515.2,GCA_900457545.1
PDT000202506.2,
PDT001976171.1,GCA_033562315.1
PDT000810543.1,
PDT000810762.1,
PDT001543482.1,GCA_027243945.1
PDT001597406.1,GCA_028332225.1
PDT001669290.1,GCA_029394375.1
PDT001669777.1,GCA_029408475.1
PDT000811616.1,GCA_015578095.1
PDT000811585.1,GCA_015578545.1
PDT000811851.1,GCA_015572755.1
PDT000782266.2,GCA_903800265.1
PDT001546832.1,GCA_027463905.1
PDT001548222.1,
PDT001556981.1,
PDT000184851.2,GCA_015610445.2
PDT001696647.1,
PDT001523418.1,GCA_026859575.1
PDT001533239.1,GCA_027115595.1
PDT000080336.2,GCA_001233425.1
PDT000284411.2,GCA_900251605.1
PDT000284403.2,GCA_900251535.1
PDT001539427.1,
PDT001710593.1,
PDT001710590.1,
PDT001710229.1,
PDT001710253.1,
PDT001710152.1,
PDT001337575.1,GCA_024021415.1
PDT001345135.1,
PDT000887106.1,
PDT002033407.1,
PDT001509972.1,
PDT001515475.1,
PDT001515477.1,
PDT001012949.1,GCA_018165295.1
PDT001550045.1,GCA_027489605.1
PDT001688760.1,GCA_029724865.1
PDT001551390.1,GCA_027909875.1
PDT001824854.1,GCA_032399545.1
PDT001576068.1,GCA_028004425.1
PDT001492281.1,
PDT001975935.1,GCA_033565355.1
PDT001976350.1,GCA_033560295.1
PDT002032329.1,
PDT002032319.1,
PDT001902017.1,GCA_032000965.1
PDT001915580.1,GCA_032418275.1
PDT001961716.1,GCA_033169315.1
PDT002034033.1,
PDT002033788.1,
PDT002333973.1,
PDT000790263.2,GCA_903801895.1
PDT001508232.1,
PDT001527927.1,
PDT001098033.1,
PDT001508497.2,GCA_026584405.2
PDT002147342.1,GCA_038509345.1
PDT000238883.2,GCA_002275545.1
PDT001500488.1,GCA_026446825.1
PDT001500637.1,GCA_026444205.1
PDT001500227.1,GCA_026449445.1
PDT001500428.1,GCA_026447705.1
PDT001499264.1,GCA_026425635.1
PDT001538295.1,GCA_027144585.1
PDT001503335.1,GCA_026497685.1
PDT000302336.2,GCA_003017595.1
PDT000371551.2,GCA_003425835.1
PDT000361617.2,GCA_003354805.1
PDT001512362.1,GCA_026657385.1
PDT000812818.1,GCA_015569015.1
PDT000904591.1,GCA_015727395.1
PDT001998486.1,GCA_033910505.1
PDT000904612.1,GCA_015727805.1
PDT000408049.2,GCA_003720015.1
PDT001368128.1,GCA_024399935.1
PDT000516769.3,GCA_005771415.1
PDT000686813.2,GCA_010603555.1
PDT001530112.1,GCA_027252275.1
PDT000693626.2,GCA_011028575.1
PDT000693548.2,GCA_011026685.1
PDT000693490.2,GCA_011025545.1
PDT000648597.2,GCA_009752985.1
PDT001017202.1,GCA_018214785.1
PDT001017182.1,GCA_018214385.1
PDT001016959.1,GCA_018209925.1
PDT001516033.1,GCA_026727555.1
PDT001256752.1,GCA_022405475.1
PDT001594066.1,GCA_028195065.1
PDT001578332.1,GCA_027983595.1
PDT001578151.1,GCA_027989825.1
PDT001607045.1,GCA_028510535.1
PDT001022757.2,GCA_018306345.1
PDT001342331.1,GCA_023850805.1
PDT001200229.1,GCA_021123925.1
PDT001518946.1,GCA_026822615.1
PDT001575779.1,GCA_028007905.1
PDT001575708.1,GCA_028008945.1
PDT000925958.1,GCA_016425985.1
PDT001521586.1,GCA_026827585.1
PDT001521027.1,GCA_026899345.1
PDT001520384.1,GCA_026844875.1
PDT000953064.1,GCA_016832265.1
PDT001072957.1,GCA_018914705.1
PDT001082747.1,GCA_019103625.1
PDT001082671.1,GCA_019102105.1
PDT001083622.1,GCA_019117835.1
PDT001317676.1,GCA_023604045.1
PDT001316945.1,GCA_023596105.1
PDT001408825.1,GCA_024897615.1
PDT001231979.1,GCA_021699995.1
PDT001640542.1,GCA_028831405.1
PDT001600649.1,GCA_028425125.1
PDT001536141.1,GCA_026974635.1
PDT001535037.1,GCA_027027345.1
PDT001535888.1,GCA_026979835.1
PDT001536409.1,GCA_026969155.1
PDT001501674.1,GCA_026426555.1
PDT001409717.1,GCA_024915205.1
PDT001409787.1,GCA_024916595.1
PDT001501137.1,GCA_026437575.1
PDT001501698.1,GCA_026425175.1
PDT001501662.1,GCA_026426815.1
PDT001535021.1,GCA_027029545.1
PDT001500872.1,GCA_026442435.1
PDT001563203.1,GCA_027655265.1
PDT001563320.1,GCA_027653885.1
PDT001564025.1,GCA_027702225.1
PDT001565498.1,GCA_027742325.1
PDT002091124.1,
PDT002090418.1,
PDT001565105.1,GCA_027746505.1
PDT001561719.1,GCA_027868545.1
PDT001561411.1,GCA_027642065.1
PDT001889170.1,GCA_031618915.1
PDT001565210.1,GCA_027866535.1
PDT001601579.1,GCA_028452455.1
PDT001249991.1,GCA_022214375.1
PDT001250964.1,GCA_022239695.1
PDT001808940.1,GCA_030387035.1
PDT001793280.1,GCA_030357425.1
PDT001793305.1,GCA_030357965.1
PDT001687190.1,GCA_029667005.1
PDT001694018.1,GCA_029809255.1
PDT001694092.1,GCA_029813555.1
PDT001906490.1,GCA_031934945.1
PDT001949349.1,GCA_032906285.1
PDT001773281.1,GCA_030241905.1
PDT001507684.1,GCA_026592335.1
PDT001949399.1,GCA_032908445.1
PDT000130302.2,GCA_001640925.1
PDT001975377.1,GCA_033494295.1
PDT002257354.1,GCA_040720695.1
PDT002089996.1,
PDT002132569.1,GCA_037991905.1
PDT002286524.1,
PDT002339792.1,
PDT002339246.1,
PDT002339593.1,
PDT002383412.1,GCA_041925735.1
PDT000371190.2,GCA_003417105.1
PDT000371310.2,GCA_003420505.1
PDT001712228.1,GCA_033842055.1
PDT001715536.1,GCA_033779015.1
PDT001712475.1,GCA_033830925.1
PDT001715468.1,
PDT000083824.2,GCA_001290325.1
PDT001715197.1,
PDT001714263.1,
PDT001714291.1,
PDT001715226.1,
PDT000080216.2,GCA_001228885.1
PDT001532844.1,GCA_027121675.1
PDT001533002.1,GCA_027118575.1
PDT001532872.1,GCA_027121155.1
PDT000079708.2,GCA_001210205.1
PDT000090550.2,GCA_001354095.1
PDT000079390.2,GCA_001203535.1
PDT000343094.2,GCA_900483375.1
PDT001554052.1,GCA_027525325.1
PDT001553041.1,GCA_027547425.1
PDT001554429.1,GCA_027517845.1
PDT001553201.1,GCA_027535285.1
PDT001552963.1,GCA_027548935.1
PDT000117266.2,GCA_900059265.1
PDT001739764.1,GCA_033538535.1
PDT001567334.1,
PDT001520319.1,
PDT001567333.1,
PDT001540589.1,GCA_027200525.1
PDT001506891.1,
PDT001600304.1,GCA_028418715.1
PDT001112877.1,GCA_019669165.1
PDT001328965.1,GCA_023706565.1
PDT001597374.1,GCA_028332525.1
PDT001596204.1,GCA_028260065.1
PDT001539213.1,GCA_027166305.1
PDT001668053.1,GCA_029402665.1
PDT001667962.1,GCA_029404035.1
PDT001667851.1,GCA_029405765.1
PDT001669591.1,GCA_029388275.1
PDT000811509.1,GCA_015579995.1
PDT000791341.2,GCA_903810765.1
PDT000037653.2,GCA_000731215.1
PDT001579733.1,
PDT001579747.1,
PDT000151622.2,GCA_019244715.1
PDT001556990.1,
PDT001557037.1,
PDT001527393.1,
PDT001523456.1,GCA_026858915.1
PDT001574032.1,
PDT001574151.1,
PDT001574316.1,
PDT001639394.1,GCA_028802405.1
PDT001585654.1,GCA_028088795.1
PDT001579309.1,GCA_027956365.1
PDT001337410.1,
PDT001344637.1,
PDT001337327.1,
PDT001337566.1,GCA_024021565.1
PDT001337343.1,
PDT001337363.1,
PDT001345165.1,
PDT000884455.1,
PDT001191166.1,
PDT000887220.1,
PDT001510047.1,
PDT001598697.1,GCA_028391445.1
PDT001836120.1,GCA_032033075.1
PDT001707181.1,
PDT001012931.1,GCA_018181015.1
PDT001591282.1,
PDT001557289.1,GCA_027606855.1
PDT001511121.1,GCA_026641375.1
PDT001688747.1,GCA_029724295.1
PDT001824894.1,GCA_032398785.1
PDT001576140.1,GCA_028048455.1
PDT001976257.1,GCA_033562435.1
PDT001976891.1,GCA_033524295.1
PDT001977249.1,GCA_033526715.1
PDT002031964.1,
PDT001669802.1,GCA_029417835.1
PDT001559630.1,GCA_027818555.1
PDT002032068.1,
PDT001902044.1,GCA_031999935.1
PDT001961686.1,GCA_033169935.1
PDT002033654.1,
PDT001717691.1,GCA_029926265.1
PDT001517017.1,GCA_026747415.1
PDT001527921.1,
PDT001440576.2,GCA_025538395.2
PDT001508260.1,
PDT001563500.1,GCA_027703525.1
PDT001498855.1,GCA_026463145.1
PDT001500342.4,GCA_026466785.1
PDT001498784.6,GCA_026475225.1
PDT001498963.4,GCA_026477925.1
PDT001499910.1,GCA_026451105.1
PDT001516878.1,GCA_026749495.1
PDT001517037.1,GCA_026747275.1
PDT000355250.2,GCA_003336625.1
PDT001568640.1,GCA_027883665.1
PDT001508678.1,GCA_026593695.1
PDT001523983.1,GCA_026868515.1
PDT001601215.1,GCA_028428645.1
PDT000733791.2,GCA_012956855.1
PDT001546466.1,GCA_027281525.1
PDT000904641.1,GCA_015728365.1
PDT001997994.1,GCA_033920285.1
PDT001998480.1,GCA_033910585.1
PDT000977797.1,GCA_017155435.1
PDT000977810.1,GCA_017155695.1
PDT001601293.1,GCA_028427405.1
PDT000878619.2,GCA_016082495.1
PDT000904210.1,GCA_015713365.1
PDT001098286.1,GCA_019408065.1
PDT001525456.1,GCA_026897355.1
PDT000686741.2,GCA_010599305.1
PDT000852757.1,GCA_014835875.1
PDT000813856.1,GCA_009461465.1
PDT001530107.1,GCA_027252375.1
PDT000693702.2,GCA_011031225.1
PDT000635093.2,GCA_009675825.1
PDT000648590.2,GCA_009752845.1
PDT001599967.1,
PDT001307343.1,
PDT001307360.1,
PDT001307411.1,
PDT001256739.1,GCA_022405205.1
PDT000813543.2,GCA_014181405.1
PDT001578234.1,GCA_027987735.1
PDT001578321.1,GCA_027984505.1
PDT001578363.1,GCA_027981655.1
PDT001022734.2,GCA_018305875.1
PDT001520682.1,GCA_026839395.1
PDT001165138.1,GCA_020663055.1
PDT001165313.1,GCA_020666055.1
PDT001610722.1,GCA_028559715.1
PDT001077729.1,GCA_019017045.1
PDT001077686.1,GCA_019016185.1
PDT001502527.1,GCA_026513405.1
PDT001906406.1,GCA_031921125.1
PDT001317005.1,GCA_023616785.1
PDT001516371.1,GCA_026744505.1
PDT001250965.1,GCA_022239705.1
PDT001597510.1,
PDT001528514.1,GCA_026926815.1
PDT001720717.1,GCA_033707095.1
PDT001385703.1,GCA_024592805.1
PDT001536190.1,GCA_026973655.1
PDT001536238.1,GCA_026972675.1
PDT001501051.1,GCA_026439295.1
PDT001501783.1,GCA_026423615.1
PDT001536136.1,GCA_026974735.1
PDT001535889.1,GCA_026979815.1
PDT001534474.1,GCA_027082135.1
PDT001534507.1,GCA_027079565.1
PDT001048950.1,GCA_018588485.1
PDT001578510.1,GCA_027974765.1
PDT000813675.1,GCA_009457875.1
PDT001501178.1,GCA_026436955.1
PDT001773460.1,GCA_030246095.1
PDT001507816.1,GCA_026587455.1
PDT001507457.1,GCA_026609315.1
PDT001507864.1,GCA_026586855.1
PDT001639410.1,GCA_028802125.1
PDT001611856.1,GCA_028586625.1
PDT001444047.1,GCA_025572985.1
PDT001561004.1,GCA_027725525.1
PDT001563647.1,GCA_027871005.1
PDT001578935.1,GCA_027959625.1
PDT001563355.1,GCA_027705525.1
PDT001564547.1,GCA_027878865.1
PDT002088998.1,
PDT001564368.1,GCA_027695585.1
PDT001559534.1,GCA_027820435.1
PDT001559514.1,GCA_027820915.1
PDT001565417.1,GCA_027733615.1
PDT001566155.1,GCA_027882925.1
PDT001820360.1,GCA_030488135.1
PDT002040611.1,GCA_034650355.1
PDT001566004.1,GCA_027751745.1
PDT002091069.1,
PDT002090823.1,
PDT001563178.1,GCA_027869925.1
PDT002090535.1,
PDT001562272.1,GCA_027651905.1
PDT001562243.1,GCA_027652365.1
PDT001643334.1,GCA_028969685.1
PDT001697030.1,GCA_029853535.1
PDT001808976.1,GCA_030403895.1
PDT001792979.1,GCA_030351045.1
PDT001690679.1,GCA_029764755.1
PDT001828271.1,
PDT001906481.1,GCA_031934765.1
PDT001778406.1,GCA_032857205.1
PDT001507596.1,GCA_026591875.1
PDT001949336.1,GCA_032906025.1
PDT001949377.1,GCA_032908005.1
PDT001949451.1,GCA_032909485.1
PDT001507720.1,GCA_026588735.1
PDT001507757.1,GCA_026588215.1
PDT001931405.1,GCA_032602365.1
PDT001836302.1,GCA_032028625.1
PDT001836325.1,GCA_032026685.1
PDT001931472.1,GCA_032651205.1
PDT001975145.1,GCA_033498535.1
PDT001975215.1,GCA_033497235.1
PDT002257328.1,GCA_040720135.1
PDT002090013.1,
PDT002143740.1,
PDT002132485.1,GCA_037989645.1
PDT001820384.1,GCA_030488625.1
PDT001599754.1,
PDT001715240.1,
PDT001715812.1,GCA_033773775.1
PDT001713010.1,GCA_033824425.1
PDT000132855.2,GCA_900081335.1
PDT001712706.1,GCA_033827945.1
PDT000132710.2,GCA_900080295.1
PDT001715230.1,
PDT001711947.1,
PDT001547867.1,
PDT001555719.1,
PDT001533008.1,GCA_027118415.1
PDT001532160.1,GCA_027155285.1
PDT001532486.1,GCA_027133555.1
PDT001532544.1,GCA_027131195.1
PDT001532935.1,
PDT000117183.2,GCA_900019075.1
PDT001452735.1,GCA_025726065.1
PDT000090505.2,GCA_001353195.1
PDT000079576.2,GCA_001207455.1
PDT000090477.2,GCA_001352635.1
PDT001540408.1,GCA_027196885.1
PDT001554738.1,GCA_027511625.1
PDT001553594.1,GCA_027528825.1
PDT001554204.1,GCA_027522305.1
PDT001554843.1,GCA_027509545.1
PDT001555035.1,GCA_027505705.1
PDT001670194.1,GCA_029421455.1
PDT001595679.1,
PDT001520807.1,
PDT001540637.1,GCA_027191585.1
PDT000444244.1,GCA_015605785.1
PDT000171112.2,GCA_900125925.1
PDT001539086.1,GCA_027170045.1
PDT001667897.1,GCA_029384055.1
PDT001667941.1,GCA_029404415.1
PDT000066815.3,GCA_001019485.2
PDT000790223.2,GCA_903800845.1
PDT001547319.1,GCA_027302565.1
PDT001591283.1,
PDT000184739.2,GCA_015612105.2
PDT001589702.1,
PDT001639395.1,GCA_028802385.1
PDT001593931.1,
PDT001710535.1,
PDT001710368.1,
PDT001710478.1,
PDT001710405.1,
PDT001579331.1,GCA_027955805.1
PDT001345169.1,
PDT001337737.1,GCA_024018315.1
PDT002033643.1,
PDT001572687.1,
PDT001534345.1,GCA_027091135.1
PDT001501396.1,GCA_028167145.1
PDT001013894.1,GCA_018151975.1
PDT001549960.1,GCA_027481145.1
PDT001608292.1,GCA_028537795.1
PDT001528207.1,
PDT001544754.1,
PDT001544651.1,
PDT001544542.1,
PDT001913861.1,GCA_032375495.1
PDT001540004.1,
PDT001825146.1,GCA_032393765.1
PDT001975986.1,GCA_033535395.1
PDT001976649.1,GCA_033530595.1
PDT001976826.1,GCA_033523635.1
PDT001976582.1,GCA_033557325.1
PDT001976411.1,GCA_033531085.1
PDT001976438.1,GCA_033558875.1
PDT001976101.1,GCA_033563175.1
PDT002032257.1,
PDT001720323.1,GCA_029951905.1
PDT002033860.1,
PDT002280672.1,
PDT000069013.2,GCA_001046345.1
PDT002080312.1,GCA_036631685.1
PDT001503585.1,GCA_026489825.1
PDT001538445.1,GCA_027139975.1
PDT001503490.1,GCA_026494545.1
PDT001499960.5,GCA_026502245.1
PDT001499786.5,GCA_026482765.1
PDT001499706.4,GCA_026466485.1
PDT001498878.3,GCA_026462685.1
PDT001500287.4,GCA_026475725.1
PDT001499503.1,GCA_026422335.1
PDT001499219.1,GCA_026425735.1
PDT001568190.1,GCA_027785465.1
PDT001516840.1,GCA_026750275.1
PDT000069017.2,GCA_001046405.1
PDT001569041.1,GCA_027764285.1
PDT001568694.1,GCA_027883125.1
PDT001508748.1,GCA_026605835.1
PDT001616964.1,GCA_028660145.1
PDT000812809.1,GCA_015569035.1
PDT001783569.1,GCA_030289115.1
PDT001599950.1,
PDT000204536.2,GCA_002097265.1
PDT001524217.1,GCA_026863015.1
PDT001524257.1,GCA_026864395.1
PDT001098128.1,
PDT000490146.2,GCA_004771975.1
PDT002345408.1,
PDT000813821.1,GCA_009460805.1
PDT000766340.2,GCA_013339385.1
PDT001530262.1,GCA_027247105.1
PDT001530582.1,GCA_027193905.1
PDT000693457.2,GCA_011024885.1
PDT000723049.2,GCA_012278485.1
PDT000686634.2,GCA_010570905.1
PDT001516048.1,GCA_026728715.1
PDT001509266.1,GCA_026601675.1
PDT000707173.2,GCA_011061745.1
PDT001135097.1,GCA_020074975.1
PDT001307545.1,
PDT001575600.1,GCA_028011145.1
PDT001606607.1,
PDT001606593.1,
PDT001231659.1,GCA_021575435.1
PDT001224559.1,GCA_021480405.1
PDT001231651.1,GCA_021575275.1
PDT000769588.2,GCA_013346775.1
PDT000933117.1,GCA_016621505.1
PDT001342431.1,GCA_023852835.1
PDT002011287.1,GCA_033998805.1
PDT000916482.1,GCA_016015695.1
PDT001520803.1,
PDT001162644.1,GCA_020587465.1
PDT001646804.1,
PDT001082351.1,GCA_019099565.1
PDT000844041.1,GCA_014695055.1
PDT001083798.1,GCA_019124215.1
PDT002286813.1,
PDT001691386.1,GCA_029819565.1
PDT001139290.1,GCA_020167395.1
PDT001214509.1,GCA_021327615.1
PDT000904326.1,GCA_015715865.1
PDT001598777.1,GCA_028390205.1
PDT001317143.1,GCA_023601345.1
PDT001294639.1,GCA_023112015.1
PDT001720772.1,GCA_033706095.1
PDT001526894.1,
PDT001600635.1,GCA_028422885.1
PDT001315453.1,GCA_023545665.1
PDT001535917.1,GCA_026979215.1
PDT001536006.1,GCA_026976435.1
PDT001535047.1,GCA_027025875.1
PDT000995484.1,GCA_017663675.1
PDT001501032.1,GCA_026439655.1
PDT001534185.1,GCA_027094635.1
PDT001501214.1,GCA_026436215.1
PDT001534614.1,GCA_027070275.1
PDT001507696.1,GCA_026589335.1
PDT001507755.1,GCA_026593895.1
PDT001507568.1,GCA_026592495.1
PDT001507788.1,GCA_026587695.1
PDT001611850.1,GCA_028586095.1
PDT001563250.1,GCA_027654805.1
PDT001563505.1,GCA_027703445.1
PDT001612104.1,GCA_028589465.1
PDT000284315.2,GCA_900250665.1
PDT001563131.1,GCA_027655805.1
PDT001564314.1,GCA_027696755.1
PDT000202546.2,
PDT001820429.1,GCA_030489515.1
PDT001561762.1,GCA_027629405.1
PDT001565421.1,GCA_027742725.1
PDT001561031.1,GCA_027724975.1
PDT001562062.1,GCA_027717845.1
PDT001562241.1,GCA_027652345.1
PDT001562255.1,GCA_027652185.1
PDT001566051.1,GCA_027773465.1
PDT001566578.1,GCA_027766485.1
PDT001642689.1,GCA_028983415.1
PDT001694025.1,GCA_029809395.1
PDT001717798.1,GCA_029930535.1
PDT001507702.1,GCA_026604275.1
PDT001507570.1,GCA_026592515.1
PDT001507695.1,GCA_026589355.1
PDT002075529.1,GCA_036531735.1
PDT002146325.1,GCA_038429905.1
PDT001931537.1,GCA_032653305.1
PDT001975172.1,GCA_033498055.1
PDT001975293.1,GCA_033495815.1
PDT000812800.1,GCA_015568975.1
PDT002180976.1,GCA_039889835.1
PDT001501924.1,GCA_026530515.1
PDT002090121.1,
PDT002074398.1,GCA_036421755.1
PDT002203900.1,
PDT002275279.1,GCA_040931855.1
PDT002286960.1,
PDT002339456.1,
PDT000371326.2,GCA_003420865.1
PDT000371269.2,GCA_003419665.1
PDT001714127.1,
PDT001712874.1,GCA_032222305.1
PDT001711923.1,
PDT001712763.1,GCA_033827405.1
PDT000132717.2,GCA_900081715.1
PDT001711781.1,GCA_032265385.1
PDT001712387.1,GCA_033832825.1
PDT001511139.1,GCA_026641015.1
PDT001532769.1,GCA_027123615.1
PDT001532772.1,GCA_027123735.1
PDT001532461.1,GCA_027134235.1
PDT001546331.1,GCA_027284105.1
PDT001452694.1,GCA_025695325.1
PDT000116897.2,GCA_900035845.1
PDT000079076.2,GCA_001196895.1
PDT000069548.2,GCA_001047795.1
PDT000343140.2,GCA_900483335.1
PDT001543863.1,
PDT001567478.1,
PDT001553438.1,
PDT001554123.1,GCA_027523945.1
PDT002033378.1,
PDT001646261.1,GCA_028910265.1
PDT001646053.1,
PDT001646102.1,
PDT001521208.1,GCA_026833775.1
PDT001540763.1,GCA_027194725.1
PDT001595557.1,
PDT000810794.1,
PDT001667917.1,GCA_029384075.1
PDT001668061.1,GCA_029402385.1
PDT001791689.1,GCA_032682305.1
PDT000083857.2,GCA_001290985.1
PDT001597865.1,GCA_028354755.1
PDT001597850.2,GCA_028361235.1
PDT000811743.1,GCA_015575175.1
PDT000790776.2,GCA_903806015.1
PDT000772376.2,GCA_903811765.1
PDT001547870.1,
PDT001557043.1,
PDT000423822.1,GCA_015608245.1
PDT001523405.1,GCA_026860535.1
PDT001533271.1,GCA_027114975.1
PDT001573961.1,
PDT001573994.1,
PDT001710857.1,
PDT001710873.1,
PDT001710880.1,
PDT001710367.1,
PDT001592809.1,
PDT001344756.1,
PDT001345711.1,
PDT001193329.1,
PDT001191730.2,
PDT001510404.2,
PDT001515310.1,
PDT001515447.1,
PDT001591246.1,
PDT001557261.1,GCA_027606875.1
PDT001550013.1,GCA_027480455.1
PDT001544780.1,
PDT001306242.1,GCA_023344135.1
PDT001595686.1,
PDT001825031.1,GCA_032396005.1
PDT002340530.1,
PDT001975835.1,GCA_033566735.1
PDT002088975.1,
PDT002032294.1,
PDT002032256.1,
PDT002032118.1,
PDT002032212.1,
PDT002090115.1,
PDT001510402.2,
PDT002033773.1,
PDT001567403.1,
PDT002130229.1,GCA_037956925.1
PDT001889339.2,GCA_031635555.2
PDT000238848.2,GCA_002274845.1
PDT000188891.2,GCA_002000625.1
PDT001500115.4,GCA_026470235.1
PDT001498926.4,GCA_026464205.1
PDT001500368.4,GCA_026468925.1
PDT001499847.1,GCA_026451385.1
PDT001596274.1,GCA_028260405.1
PDT002383357.1,GCA_041924205.1
PDT001187783.1,GCA_021011815.1
PDT001670231.1,GCA_029422095.1
PDT001597674.1,GCA_028334465.1
PDT001597607.1,GCA_028307665.1
PDT000707181.2,GCA_011061895.1
PDT000848259.2,GCA_014734595.1
PDT001998741.1,GCA_033905465.1
PDT000904638.1,GCA_015728305.1
PDT001998315.1,GCA_033913885.1
PDT001998574.1,GCA_033908715.1
PDT001525704.1,GCA_026890255.1
PDT001525627.1,GCA_026890675.1
PDT001530630.1,GCA_027192985.1
PDT001530230.1,GCA_027247825.1
PDT001530818.1,GCA_027187465.1
PDT000648591.2,GCA_009752855.1
PDT000640664.1,
PDT001509231.1,GCA_026602475.1
PDT001575664.1,GCA_028009805.1
PDT001116996.1,GCA_019754365.1
PDT000813522.2,GCA_014180985.1
PDT001578387.1,GCA_027980815.1
PDT001524820.1,GCA_026884525.1
PDT001115559.1,GCA_019711975.1
PDT001609786.1,GCA_028552125.1
PDT001342441.1,GCA_023853035.1
PDT001519130.1,GCA_026772235.1
PDT001519076.1,GCA_026772615.1
PDT000916419.1,GCA_016014395.1
PDT001567327.1,
PDT001520930.1,GCA_026900865.1
PDT001571702.1,GCA_027841235.1
PDT001072934.1,GCA_018914255.1
PDT001077525.1,GCA_019014845.1
PDT001502264.1,GCA_026520515.1
PDT001324277.1,GCA_023685965.1
PDT001408893.1,GCA_024899245.1
PDT001408913.1,GCA_024899655.1
PDT001408872.1,GCA_024898555.1
PDT001516496.1,GCA_026742175.1
PDT001783627.1,GCA_030290275.1
PDT001783567.1,GCA_030289075.1
PDT001285236.1,GCA_022900035.1
PDT002277685.1,GCA_040947745.1
PDT001535146.1,GCA_026999035.1
PDT001536096.1,GCA_026978625.1
PDT001535094.1,GCA_027022685.1
PDT001534198.1,GCA_027094335.1
PDT001048977.1,GCA_018585085.1
PDT000974238.1,GCA_017101035.1
PDT001552075.1,GCA_027897755.1
PDT001501733.1,GCA_026424635.1
PDT001507778.1,GCA_026590415.1
PDT001773416.1,GCA_030245205.1
PDT001815926.1,GCA_032532905.1
PDT001611889.1,GCA_028586545.1
PDT001419928.1,GCA_025211035.1
PDT001563346.1,GCA_027653785.1
PDT001563655.1,GCA_027656585.1
PDT001559571.1,GCA_027819715.1
PDT001559755.1,GCA_027810135.1
PDT001559548.1,GCA_027820155.1
PDT001565468.1,GCA_027742505.1
PDT001565130.1,GCA_027746365.1
PDT001564918.1,GCA_027750765.1
PDT002090430.1,
PDT002091185.1,
PDT002091206.1,
PDT001561514.1,GCA_027639445.1
PDT001559233.1,GCA_027826355.1
PDT001561074.1,GCA_027724005.1
PDT001566486.1,GCA_027767285.1
PDT001538034.1,GCA_027126935.1
PDT001792981.1,GCA_030351075.1
PDT001694030.1,GCA_029813455.1
PDT001809923.1,GCA_032163305.1
PDT001949457.1,GCA_032909605.1
PDT001773251.1,GCA_030241305.1
PDT001836205.1,GCA_032031555.1
PDT001975334.1,GCA_033495095.1
PDT002181008.1,GCA_039890975.1
PDT002032121.1,
PDT002132570.1,GCA_037991925.1
PDT002259322.1,
PDT002256788.1,
PDT002287052.1,
PDT002339666.1,
PDT002339590.1,
PDT000371264.2,GCA_003419565.1
PDT001714282.1,
PDT001715697.1,GCA_033775975.1
PDT001714365.1,
PDT001711921.1,
PDT001712332.1,GCA_033838205.1
PDT001715420.1,GCA_033780855.1
PDT001715657.1,GCA_033776735.1
PDT001713104.1,GCA_032220165.1
PDT000132849.2,GCA_900080535.1
PDT001555768.1,
PDT001545872.1,GCA_027294575.1
PDT001532210.1,GCA_027151505.1
PDT001532981.1,GCA_027118975.1
PDT001533043.1,GCA_027117835.1
PDT001532444.1,GCA_027134595.1
PDT001700385.1,
PDT001553196.1,GCA_027535365.1
PDT001554889.1,GCA_027508645.1
PDT001553421.1,
PDT001554140.1,GCA_027523605.1
PDT001556168.1,GCA_027544965.1
PDT001556081.1,GCA_027546705.1
PDT001646346.1,
PDT001521246.1,GCA_026833075.1
PDT001520366.1,GCA_026845215.1
PDT001567265.1,
PDT001567259.1,
PDT001567631.1,
PDT001567276.1,
PDT001521874.1,GCA_026822805.1
PDT001521656.1,GCA_026826415.1
PDT001540452.1,GCA_027196605.1
PDT001595537.1,
PDT001506946.1,
PDT000811146.1,
PDT000170467.2,GCA_900126005.1
